lat	lon	size
4.2	-73.2	8
4.2	100.1	158
4.2	100.7	5
4.3	91.0	1
4.3	103.4	4
4.3	132.3	3
4.4	59.5	3
4.4	88.2	1
4.4	100.7	5
4.4	100.8	5
4.5	-74.3	1
4.5	90.9	1
4.5	114.3	13
4.6	-74.3	2
4.6	-74.1	682
4.6	7.3	1
4.6	101.1	1
4.7	-74.8	1
4.7	-74.2	1
4.7	-52.4	2
4.7	73.5	3
4.7	90.8	2
4.7	101.5	10
4.7	132.0	3
4.8	-75.6	1
4.8	-52.4	1
4.8	59.9	1
4.8	90.6	1
4.8	103.4	6
4.9	-110.0	1
4.9	-52.4	1
4.9	-38.5	1
4.9	103.4	1
5.0	-152.4	1
5.0	-74.0	1
5.0	-72.6	18
5.0	-52.5	9
5.0	-1.7	2
5.0	7.1	1
5.0	88.0	1
5.0	90.5	1
5.1	-54.3	1
5.1	-53.0	22
5.1	-52.7	1
5.1	60.1	1
5.2	-52.7	9
5.2	-38.8	1
5.2	60.3	2
5.3	-53.2	6
5.3	-4.0	7
5.3	90.2	1
5.3	115.7	7
5.3	132.2	3
5.4	-54.1	2
5.4	-53.3	2
5.4	90.2	1
5.4	100.3	10
5.4	100.4	1
5.4	101.6	5
5.5	-39.1	1
5.5	-25.0	1
5.5	-0.2	10
5.5	10.9	1
5.5	93.5	1
5.6	-0.2	2
5.6	-0.0	1
5.6	10.6	2
5.6	60.6	1
5.6	89.9	1
5.6	100.5	14
5.6	100.7	5
5.6	101.5	5
5.6	101.6	5
5.7	100.5	4
5.7	100.7	5
5.7	101.3	5
5.8	-39.4	1
5.8	89.1	1
5.8	89.8	1
5.8	100.9	100
5.8	101.0	5
5.9	-62.5	1
5.9	89.2	1
5.9	89.6	2
6.0	-110.0	1
6.0	60.5	1
6.0	61.0	3
6.0	73.9	9
6.0	74.1	1
6.0	89.5	1
6.0	90.7	1
6.0	102.4	2
6.0	102.5	1
6.0	116.5	1
6.1	-39.7	1
6.1	1.2	2
6.1	89.6	1
6.1	100.4	16
6.1	116.6	6
6.2	-75.6	20
6.2	89.6	1
6.3	-103.0	6
6.3	-102.9	3
6.3	-57.4	1
6.3	-26.4	1
6.4	-103.1	5
6.4	-39.9	1
6.4	2.4	4
6.4	2.5	2
6.4	2.6	1
6.4	10.3	2
6.4	60.5	1
6.4	61.4	1
6.4	80.4	1
6.5	-95.0	4
6.5	3.4	3
6.5	61.5	1
6.5	89.3	2
6.5	124.0	2
6.6	-153.1	4
6.6	-75.7	3
6.6	3.3	4
6.6	100.2	1
6.7	-153.1	3
6.7	-75.7	3
6.7	-25.0	1
6.7	-1.6	3
6.7	89.2	1
6.8	-153.1	2
6.8	-40.2	1
6.8	-5.3	6
6.8	42.7	15
6.8	61.7	2
6.8	79.9	1
6.8	101.0	4
6.9	-73.8	2
6.9	-40.3	1
6.9	3.7	1
6.9	79.9	3
6.9	89.1	1
6.9	101.0	4
6.9	101.2	3
7.0	-153.1	1
7.0	-152.0	3
7.0	-110.0	1
7.0	-40.5	2
7.0	79.9	1
7.1	62.0	1
7.1	79.9	1
7.1	88.9	1
7.1	151.9	1
7.2	62.1	1
7.2	88.8	1
7.3	-40.7	1
7.3	-29.6	2
7.4	-81.7	2
7.4	-79.3	6
7.4	-40.8	1
7.4	3.9	4
7.4	5.1	1
7.5	-26.7	1
7.5	3.5	12
7.5	3.9	1
7.5	76.8	1
7.5	88.6	1
7.5	151.9	3
7.6	-81.7	1
7.6	4.5	5
7.6	62.5	1
7.6	88.5	1
7.7	-81.3	1
7.7	-23.5	15
7.7	-5.0	6
7.7	5.1	1
7.7	85.7	1
7.7	134.6	3
7.7	151.7	3
7.8	4.6	1
7.8	62.6	1
7.8	134.6	6
7.9	-81.8	1
8.0	-156.0	5
8.0	-153.5	1
8.0	-110.0	1
8.0	62.8	1
8.0	85.9	1
8.0	88.2	3
8.0	94.9	1
8.1	-82.4	1
8.1	76.7	1
8.2	-81.1	2
8.2	88.0	1
8.2	125.0	1
8.3	76.1	2
8.3	76.5	2
8.3	85.5	1
8.3	86.0	1
8.3	87.9	1
8.4	-82.9	2
8.4	-80.8	1
8.4	0.5	2
8.4	63.2	2
8.4	77.1	1
8.5	-83.2	1
8.5	4.6	1
8.5	4.7	4
8.5	63.3	1
8.5	76.7	4
8.5	76.9	3
8.5	86.1	1
8.5	87.8	1
8.6	-84.1	3
8.6	-83.4	1
8.6	-82.2	1
8.6	-80.1	2
8.6	-41.9	1
8.7	-86.5	1
8.7	-84.0	4
8.7	-82.3	2
8.7	-80.3	2
8.7	87.6	1
8.8	-83.0	7
8.8	-82.6	2
8.8	-82.5	1
8.8	-82.3	1
8.8	-79.8	3
8.8	-42.1	1
8.8	7.9	1
8.8	63.6	1
8.8	86.3	1
8.9	-82.7	3
8.9	-26.2	1
8.9	38.8	2
8.9	85.2	1
8.9	87.5	1
9.0	-154.2	1
9.0	-110.0	1
9.0	-79.6	1
9.0	-79.5	8
9.0	-42.3	1
9.0	7.5	3
9.0	7.6	2
9.0	38.6	2
9.0	77.3	3
9.1	-87.1	3
9.1	-84.8	4
9.1	-79.9	3
9.1	-79.8	34
9.1	-79.7	76
9.1	-79.6	2
9.1	38.5	2
9.1	40.5	205
9.1	63.9	1
9.1	86.4	1
9.1	87.3	1
9.2	-154.0	1
9.2	-83.3	2
9.2	-82.1	1
9.2	-79.9	1
9.2	-79.8	21
9.2	-79.7	1
9.2	-79.6	1
9.2	-42.4	1
9.2	63.9	2
9.2	87.3	1
9.3	-156.4	1
9.3	-104.2	1
9.3	-83.6	2
9.3	-83.3	2
9.3	-82.5	1
9.3	-82.3	1
9.3	-82.2	5
9.3	-80.0	1
9.3	2.2	1
9.3	79.2	2
9.3	79.6	1
9.3	85.0	1
9.3	86.5	1
9.4	-156.2	1
9.4	-154.2	1
9.4	-154.1	2
9.4	-153.8	1
9.4	-83.9	1
9.4	-83.7	2
9.4	-82.4	1
9.4	-82.3	25
9.4	-79.9	7
9.4	-42.7	1
9.4	-0.8	6
9.4	76.8	8
9.5	-92.3	1
9.5	-50.5	5
9.5	76.8	8
9.5	76.9	2
9.5	87.1	2
9.5	123.4	2
9.6	-104.3	1
9.6	-79.6	1
9.6	9.1	1
9.6	64.3	1
9.6	75.4	1
9.6	86.7	1
9.6	123.6	1
9.7	-83.8	10
9.7	-82.8	23
9.7	-43.0	1
9.7	64.4	1
9.7	87.4	1
9.8	-104.3	41
9.8	-80.1	1
9.8	-80.0	3
9.8	76.3	1
9.8	86.8	2
9.9	-104.3	1
9.9	-85.5	1
9.9	-84.2	6
9.9	-84.0	6
9.9	-83.2	2
9.9	-26.8	1
9.9	86.5	1
9.9	87.0	1
9.9	138.4	1
9.9	138.5	2
10.0	-154.5	4
10.0	-145.0	2
10.0	-113.0	6
10.0	-110.0	1
10.0	-84.7	2
10.0	-84.1	3
10.0	-84.0	6
10.0	-83.9	6
10.0	-83.0	2
10.0	-43.2	1
10.0	64.7	2
10.0	76.3	6
10.0	84.8	1
10.0	85.2	1
10.0	85.4	1
10.0	85.7	1
10.0	86.1	1
10.0	86.2	1
10.0	87.3	1
10.0	87.6	1
10.0	87.9	1
10.0	88.0	1
10.0	140.2	1
10.1	-27.3	1
10.1	86.9	1
10.3	-109.2	2
10.3	-43.5	1
10.3	-37.0	1
10.3	87.1	1
10.4	-84.4	2
10.4	-84.1	1
10.4	-84.0	2
10.4	64.7	1
10.5	-84.1	3
10.5	-66.9	1
10.5	64.7	1
10.5	76.2	15
10.5	87.2	1
10.6	-85.5	1
10.6	-85.4	1
10.6	-65.2	48
10.6	-61.4	3
10.6	-61.3	1
10.6	-43.8	2
10.7	-5.1	1
10.7	106.7	1
10.8	-102.5	4
10.8	-102.4	25
10.8	-85.7	1
10.8	-85.6	1
10.8	-43.9	1
10.8	79.6	4
10.8	87.3	2
10.8	141.8	1
10.9	-85.8	31
10.9	-85.7	2
10.9	-44.7	2
10.9	-29.2	3
10.9	-1.1	235
10.9	125.8	3
10.9	141.7	1
10.9	141.8	4
10.9	142.0	3
10.9	142.2	2
11.0	-154.9	1
11.0	-152.0	3
11.0	-110.0	1
11.0	-4.0	1
11.0	70.0	2
11.0	76.4	1
11.0	76.9	6
11.0	77.0	13
11.0	87.5	1
11.0	141.9	1
11.0	142.0	2
11.0	142.3	3
11.1	7.7	3
11.1	64.7	3
11.1	76.9	3
11.1	78.7	25
11.1	142.0	1
11.1	142.1	2
11.1	142.2	3
11.1	142.3	2
11.2	-4.3	1
11.2	75.5	2
11.2	87.6	1
11.2	139.9	1
11.2	141.7	1
11.2	141.8	3
11.2	142.2	2
11.3	-152.5	1
11.3	-152.4	2
11.3	-151.4	24
11.3	-142.2	19
11.3	-3.5	728
11.3	38.0	2
11.3	142.2	23
11.3	142.3	9
11.4	-27.7	1
11.4	77.7	1
11.4	78.2	1
11.4	79.8	1
11.4	92.4	1
11.4	92.5	1
11.4	125.2	3
11.4	139.4	4
11.4	142.4	33
11.4	142.6	1
11.5	-94.2	9
11.5	13.1	1
11.5	77.2	1
11.5	79.5	1
11.5	79.8	1
11.5	87.8	1
11.5	92.7	1
11.5	104.9	5
11.6	-72.3	23
11.6	64.7	1
11.6	79.5	1
11.6	104.9	7
11.6	138.6	1
11.6	140.3	4
11.6	141.9	3
11.6	142.2	3
11.7	87.9	1
11.7	92.7	1
11.7	138.6	1
11.7	142.1	8
11.7	142.2	2
11.8	-28.0	1
11.8	13.2	1
11.8	125.2	3
11.8	125.3	3
11.8	138.7	4
11.8	142.0	1
11.8	142.1	4
11.9	-85.9	1
11.9	144.9	1
12.0	-155.2	5
12.0	-110.0	1
12.0	-86.1	1
12.0	-68.8	2
12.0	-68.6	2
12.0	64.7	1
12.0	88.1	1
12.0	92.9	1
12.0	93.0	2
12.0	105.5	1
12.0	130.0	2
12.0	142.1	3
12.0	154.0	4
12.1	-69.0	18
12.1	-68.9	14
12.1	-68.8	3
12.1	-68.7	2
12.1	15.1	5
12.1	64.7	1
12.2	-86.2	1
12.2	-69.1	9
12.2	-69.0	3
12.2	-45.3	1
12.2	64.7	1
12.2	80.0	1
12.2	88.2	1
12.2	109.3	2
12.2	141.0	1
12.3	-69.2	2
12.3	-69.1	1
12.3	102.5	20
12.3	141.7	2
12.4	-69.2	6
12.4	-8.0	9
12.4	-1.5	1
12.4	75.5	2
12.4	76.6	1
12.4	140.9	1
12.5	-102.3	9
12.5	-90.3	9
12.5	-45.6	1
12.5	73.6	2
12.5	74.4	2
12.5	74.5	2
12.5	75.0	56
12.5	88.4	1
12.5	111.5	1
12.5	140.7	2
12.6	-22.2	1
12.6	77.4	24
12.6	140.9	1
12.6	141.1	3
12.6	143.4	2
12.6	156.5	1
12.7	-28.5	1
12.7	-2.2	384
12.7	64.7	1
12.7	88.5	2
12.7	120.4	7
12.8	74.9	8
12.8	105.1	1
12.9	-143.7	1
12.9	-143.6	1
12.9	-85.9	1
12.9	-45.9	1
12.9	64.7	1
12.9	79.1	286
12.9	80.2	5
12.9	88.6	1
12.9	121.8	27
12.9	143.6	8
13.0	-155.6	1
13.0	-110.0	1
13.0	-60.0	1
13.0	73.6	1
13.0	74.5	2
13.0	77.6	113
13.0	80.3	1
13.0	112.2	1
13.0	114.7	2
13.1	-59.6	11
13.1	5.2	26
13.1	77.6	30
13.1	80.3	1
13.1	88.7	1
13.2	-59.6	1
13.2	-59.5	2
13.2	-53.4	5
13.2	-46.1	1
13.2	64.7	2
13.2	77.5	14
13.2	100.9	15
13.2	101.2	6
13.2	103.5	2
13.2	144.4	1
13.2	144.6	1
13.3	-59.7	1
13.3	-44.9	10
13.3	40.9	1
13.3	56.5	1
13.3	144.6	2
13.4	-103.6	9
13.4	-16.6	18
13.4	74.7	6
13.4	74.8	2
13.4	77.7	3
13.4	88.9	1
13.4	100.3	20
13.4	103.9	467
13.4	143.9	1
13.4	144.6	3
13.5	-46.5	1
13.5	-45.0	13
13.5	-16.6	1
13.5	121.0	8
13.6	144.8	1
13.7	100.5	7
13.8	-46.7	1
13.8	-28.3	1
13.8	64.7	2
13.8	89.2	1
13.8	100.5	20
13.8	114.3	12
13.8	120.9	1
14.0	-61.0	1
14.0	-46.9	1
14.0	101.7	20
14.0	111.5	1
14.0	113.5	1
14.0	116.5	9
14.0	130.0	2
14.1	-60.9	1
14.1	-47.1	1
14.1	40.3	1
14.1	40.4	6
14.1	89.3	1
14.1	100.6	11
14.2	-116.7	3
14.2	-116.6	15
14.2	40.3	3
14.2	102.4	1
14.2	121.1	1
14.2	121.3	4
14.3	64.7	2
14.3	72.9	1
14.3	121.1	1
14.4	-47.4	2
14.4	80.0	2
14.4	99.5	12
14.4	121.0	2
14.4	121.1	2
14.4	121.2	2
14.5	-90.6	1
14.5	64.7	1
14.5	89.5	1
14.5	89.6	2
14.5	121.1	2
14.6	-90.6	1
14.6	-90.5	1
14.6	70.0	10
14.6	89.6	1
14.6	121.0	154
14.6	121.1	1
14.7	-110.0	1
14.7	-29.7	1
14.7	-17.4	2
14.7	121.6	6
14.8	-45.0	13
14.9	64.7	1
15.0	-156.3	1
15.0	64.9	1
15.0	68.0	2
15.0	111.6	1
15.0	120.5	1
15.0	150.0	1
15.1	-28.6	1
15.1	65.1	2
15.1	89.8	1
15.1	116.3	1
15.2	-20.5	1
15.2	64.0	4
15.2	72.5	2
15.2	73.4	2
15.2	89.8	1
15.2	104.9	1
15.3	73.5	2
15.4	65.6	1
15.4	73.9	2
15.4	90.1	1
15.5	32.5	1
15.5	65.7	1
15.5	73.8	2
15.5	75.0	9
15.5	89.8	1
15.5	112.2	1
15.5	144.5	1
15.5	144.6	1
15.6	-30.4	1
15.6	32.6	1
15.7	66.1	2
15.7	89.8	1
15.8	-105.0	17
15.8	111.2	1
15.9	-68.9	1
15.9	66.4	1
15.9	101.0	6
16.0	-156.6	1
16.0	-110.0	4
16.0	-105.0	3
16.0	-49.0	1
16.0	66.6	1
16.0	89.8	1
16.0	112.5	2
16.0	130.0	4
16.1	111.5	1
16.1	111.8	1
16.1	112.5	2
16.2	-96.3	3
16.2	-61.6	9
16.2	-61.5	10
16.2	67.0	2
16.2	77.8	2
16.2	108.1	1
16.2	111.8	1
16.2	116.5	1
16.2	119.5	2
16.2	120.7	3
16.2	121.4	3
16.3	-49.3	1
16.3	89.8	1
16.3	111.7	1
16.3	116.6	1
16.3	120.7	1
16.4	-93.4	3
16.4	67.3	1
16.4	74.4	3
16.4	102.8	6
16.5	-110.0	6
16.5	-107.2	3
16.5	-107.1	4
16.5	-61.5	1
16.5	-49.4	1
16.5	67.5	1
16.5	88.0	1
16.5	89.8	1
16.5	111.6	2
16.5	111.7	1
16.5	111.8	1
16.5	116.6	1
16.6	-107.4	12
16.6	-49.6	1
16.6	73.2	1
16.6	116.7	14
16.6	116.9	1
16.6	117.0	1
16.7	110.4	49
16.7	110.5	15
16.7	112.8	1
16.7	116.5	1
16.7	116.8	10
16.8	-88.1	39
16.8	-56.3	5
16.8	68.0	2
16.8	89.8	1
16.8	100.2	1
16.8	100.3	1
16.8	100.4	1
16.8	100.5	1
16.8	110.4	1
16.8	112.3	1
16.8	116.3	1
16.8	116.8	8
16.9	-49.9	1
16.9	-21.6	1
16.9	110.4	23
16.9	116.8	1
17.0	-157.3	1
17.0	-118.9	1
17.0	-110.0	2
17.0	-106.5	13
17.0	89.8	2
17.0	110.0	14
17.0	112.3	1
17.0	122.0	1
17.0	144.9	6
17.0	154.3	1
17.1	-118.9	3
17.1	68.5	1
17.1	89.8	1
17.1	106.8	1
17.1	110.0	6
17.1	110.4	1
17.1	111.5	2
17.2	-110.7	4
17.2	-93.1	1
17.2	68.7	1
17.2	73.4	2
17.2	73.5	2
17.2	111.0	52
17.3	-50.3	1
17.3	-32.2	1
17.3	-20.8	1
17.3	69.0	1
17.3	73.1	2
17.3	73.3	2
17.3	90.0	1
17.3	104.2	2
17.4	-24.5	14
17.4	-20.8	5
17.4	40.5	3
17.4	78.4	45
17.4	78.5	36
17.4	78.6	2
17.4	111.1	2
17.5	68.0	5
17.5	69.4	1
17.5	78.3	4
17.5	89.9	1
17.5	110.8	2
17.6	-50.6	1
17.6	-4.0	218
17.6	8.1	387
17.6	39.5	6
17.6	41.5	12
17.6	41.7	1
17.6	69.5	1
17.6	78.5	2
17.6	78.6	2
17.6	89.9	2
17.6	111.1	38
17.6	117.8	1
17.7	-102.4	11
17.7	-50.8	1
17.7	-28.9	1
17.7	69.0	2
17.7	74.0	10
17.7	78.4	2
17.8	-64.8	27
17.8	-64.7	8
17.8	68.7	1
17.9	-51.0	1
17.9	68.5	1
17.9	89.9	1
17.9	110.6	2
18.0	-157.6	1
18.0	-157.0	1
18.0	-110.0	1
18.0	-102.0	4
18.0	-76.9	1
18.0	-67.2	3
18.0	-67.0	16
18.0	-66.9	7
18.0	-66.0	1
18.0	68.0	1
18.0	111.0	1
18.0	114.1	3
18.0	116.0	12
18.0	119.0	6
18.0	128.7	2
18.1	-88.6	10
18.1	-67.0	38
18.1	-66.4	4
18.1	-63.0	1
18.1	-33.0	1
18.1	108.6	15
18.1	109.3	5
18.1	127.7	7
18.1	128.0	9
18.2	-104.2	1
18.2	-93.0	1
18.2	-67.0	1
18.2	-66.8	26
18.2	-51.3	2
18.2	-16.6	2
18.2	76.6	1
18.2	98.1	15
18.2	109.3	1
18.2	109.5	6
18.2	109.6	1
18.2	111.8	11
18.2	111.9	2
18.2	113.0	3
18.2	144.7	5
18.3	-105.2	1
18.3	-97.2	1
18.3	-67.2	2
18.3	-66.9	1
18.3	-66.7	1
18.3	-66.2	8
18.3	-65.8	25
18.3	-65.7	4
18.3	-65.0	1
18.3	40.4	6
18.3	83.0	2
18.3	109.2	6
18.3	109.4	70
18.3	109.5	2
18.3	109.7	16
18.3	115.0	2
18.4	-89.9	3
18.4	-81.8	7
18.4	-66.9	1
18.4	-66.7	1
18.4	-66.6	1
18.4	-66.1	1
18.4	39.9	10
18.4	78.5	4
18.4	98.2	10
18.4	108.8	30
18.4	108.9	1
18.4	109.0	1
18.4	109.7	3
18.4	110.2	1
18.4	112.0	3
18.4	114.6	5
18.5	-81.7	4
18.5	-67.0	5
18.5	-66.9	2
18.5	-66.1	26
18.5	39.9	1
18.5	109.9	1
18.5	110.0	12
18.6	-90.3	4
18.6	-81.7	1
18.6	66.5	7
18.6	66.6	3
18.6	111.1	1
18.7	-104.4	4
18.7	66.4	5
18.7	108.9	3
18.7	109.9	3
18.8	-108.8	1
18.8	-104.7	3
18.8	-99.2	1
18.8	-97.1	1
18.8	-90.5	3
18.8	108.8	1
18.8	109.5	1
18.8	111.8	2
18.9	-155.3	9
18.9	-108.8	6
18.9	-104.9	7
18.9	-104.8	1
18.9	-104.5	7
18.9	-28.3	2
18.9	115.2	2
19.0	-158.0	1
19.0	-110.0	1
19.0	-99.2	5
19.0	-99.1	3
19.0	64.5	9
19.0	64.6	4
19.0	109.1	24
19.0	115.1	6
19.0	118.5	6
19.0	119.0	8
19.1	-99.2	4
19.1	-98.6	5
19.1	-89.3	2
19.1	-28.8	1
19.1	109.1	36
19.1	109.2	1
19.1	110.3	1
19.1	110.4	1
19.1	110.7	4
19.1	111.5	2
19.2	-97.9	10
19.2	-97.2	7
19.2	73.1	2
19.2	73.2	1
19.2	108.7	1
19.2	109.7	9
19.2	110.3	2
19.2	110.4	1
19.2	110.5	16
19.3	-102.4	1
19.3	-99.8	45
19.3	-99.2	4
19.3	-99.1	6
19.3	-98.6	2
19.3	72.7	2
19.3	72.8	2
19.3	73.0	2
19.3	73.1	2
19.3	85.8	1
19.3	108.7	1
19.3	109.6	2
19.3	111.0	3
19.3	114.8	6
19.4	-155.3	1
19.4	-99.1	109
19.4	-98.7	1
19.4	-92.0	4
19.4	-81.4	51
19.4	-29.4	8
19.4	78.5	40
19.4	85.1	1
19.4	101.0	1
19.4	118.0	3
19.4	153.1	10
19.5	72.8	3
19.5	85.1	2
19.5	85.2	1
19.5	108.1	5
19.5	108.2	11
19.5	108.3	9
19.5	108.4	11
19.5	108.5	5
19.5	108.6	1
19.5	108.7	1
19.5	108.8	1
19.5	108.9	1
19.5	109.6	24
19.5	110.8	1
19.6	-100.2	1
19.6	38.7	11
19.6	73.5	24
19.6	85.1	5
19.6	85.2	8
19.6	85.4	1
19.6	110.3	11
19.6	110.4	9
19.6	110.8	47
19.6	115.2	2
19.6	116.7	1
19.7	-156.1	15
19.7	-66.0	1
19.7	85.2	7
19.7	85.3	3
19.7	85.6	1
19.7	109.0	15
19.7	109.2	1
19.7	109.3	32
19.7	110.0	1
19.7	110.1	1
19.7	110.2	1
19.7	110.3	1
19.7	111.0	1
19.7	114.6	2
19.7	118.1	1
19.8	-155.3	2
19.8	-52.9	1
19.8	-34.8	1
19.8	85.3	4
19.8	85.4	6
19.8	85.5	1
19.8	109.7	6
19.8	115.9	5
19.9	-94.3	5
19.9	109.2	1
19.9	109.7	37
19.9	110.4	1
19.9	110.6	3
19.9	110.7	1
19.9	115.2	2
19.9	116.1	1
19.9	116.2	3
20.0	-99.3	1
20.0	-53.2	1
20.0	-18.2	1
20.0	73.8	21
20.0	76.5	2
20.0	99.2	9
20.0	110.0	12
20.0	110.1	90
20.0	110.2	98
20.0	110.3	90
20.0	110.4	65
20.0	110.5	30
20.0	110.6	9
20.0	115.2	2
20.0	119.0	14
20.1	-100.8	1
20.1	38.5	2
20.1	103.6	33
20.1	110.2	153
20.1	110.6	2
20.1	115.1	1
20.1	115.2	6
20.1	117.5	2
20.2	72.7	1
20.2	72.8	1
20.2	85.6	6
20.2	109.9	1
20.2	117.3	1
20.3	-107.0	1
20.3	-102.8	4
20.3	-102.6	1
20.3	-65.7	1
20.3	-53.5	1
20.3	38.5	6
20.3	85.8	2
20.3	86.7	5
20.3	110.4	1
20.3	114.3	1
20.3	114.9	2
20.3	115.1	1
20.3	117.0	1
20.3	118.4	1
20.4	-103.4	6
20.4	-103.3	24
20.4	-103.2	1
20.4	-103.1	3
20.4	-102.7	1
20.4	85.9	2
20.4	92.2	1
20.4	114.1	3
20.4	116.8	1
20.4	118.2	2
20.5	-106.5	3
20.5	-103.3	3
20.5	-103.2	5
20.5	-102.8	2
20.5	-102.6	1
20.5	-102.5	1
20.5	85.8	1
20.5	85.9	8
20.5	117.9	1
20.5	121.7	1
20.5	151.1	1
20.6	-103.4	1
20.6	-103.3	1
20.6	-103.1	3
20.6	-102.7	1
20.6	-102.5	1
20.6	-100.5	1
20.6	-53.8	1
20.6	79.0	5
20.6	96.9	6
20.6	113.8	2
20.6	114.2	2
20.6	117.7	2
20.6	118.5	6
20.7	-103.2	1
20.7	-102.9	1
20.7	-102.4	1
20.7	-102.3	1
20.7	-100.5	2
20.7	-65.8	1
20.7	-54.0	1
20.7	-21.2	1
20.7	58.7	14
20.7	86.9	9
20.7	87.0	2
20.7	117.4	2
20.7	122.7	1
20.8	-103.7	1
20.8	-103.4	1
20.8	-103.3	2
20.8	-102.7	1
20.8	-86.8	1
20.8	-79.0	2
20.8	-50.1	10
20.8	-41.0	1
20.8	58.6	14
20.8	63.5	13
20.8	63.6	4
20.8	86.9	2
20.8	109.9	1
20.8	117.2	1
20.8	144.7	1
20.9	-103.7	2
20.9	-103.4	1
20.9	-86.8	1
20.9	-79.0	1
20.9	-54.2	1
20.9	110.1	1
20.9	110.2	2
20.9	110.5	2
20.9	114.5	2
20.9	114.8	2
20.9	118.3	1
21.0	-110.0	1
21.0	-103.4	2
21.0	-54.3	1
21.0	68.0	1
21.0	79.0	2
21.0	79.3	5
21.0	105.9	1
21.0	109.0	72
21.0	109.7	1
21.0	110.2	30
21.0	115.5	1
21.0	118.0	1
21.0	119.5	12
21.0	121.3	1
21.0	127.0	2
21.0	130.2	4
21.1	-78.7	4
21.1	79.0	1
21.1	79.1	104
21.1	105.7	5
21.1	109.1	18
21.1	110.1	1
21.2	-104.1	1
21.2	-54.5	1
21.2	72.4	1
21.2	79.1	1
21.2	91.6	1
21.2	92.0	2
21.2	109.1	2
21.2	110.4	3
21.2	111.1	3
21.2	113.5	3
21.3	-157.8	5
21.3	-157.7	2
21.3	-54.7	1
21.3	92.1	1
21.3	110.6	3
21.3	117.4	1
21.4	-157.9	1
21.4	-157.8	45
21.4	-157.7	5
21.4	-27.7	1
21.4	38.1	3
21.4	92.0	4
21.4	105.6	1
21.4	108.2	2
21.4	109.2	11
21.4	110.8	3
21.4	113.2	1
21.4	113.5	3
21.5	-157.8	61
21.5	-105.5	1
21.5	-99.2	2
21.5	-54.8	1
21.5	39.2	70
21.5	39.3	8
21.5	73.0	1
21.5	87.0	1
21.5	108.0	10
21.5	108.1	2
21.5	108.3	10
21.5	109.2	1
21.5	109.5	3
21.5	109.7	1
21.5	109.8	6
21.5	109.9	3
21.5	113.1	1
21.5	113.3	2
21.5	113.9	1
21.5	114.1	1
21.5	114.6	2
21.6	-153.4	4
21.6	-55.0	1
21.6	69.9	3
21.6	79.4	2
21.6	100.7	1
21.6	101.6	12
21.6	107.8	14
21.6	107.9	14
21.6	108.0	8
21.6	108.2	30
21.6	108.3	5
21.6	108.7	1
21.6	109.0	4
21.6	109.1	7
21.6	109.7	34
21.6	111.8	4
21.6	113.1	2
21.6	113.2	1
21.6	113.3	2
21.6	113.4	1
21.6	113.6	2
21.6	113.9	1
21.6	114.1	3
21.6	114.4	1
21.7	-65.7	1
21.7	72.5	2
21.7	72.9	1
21.7	88.3	6
21.7	88.6	3
21.7	101.6	9
21.7	107.7	10
21.7	108.3	3
21.7	108.4	1
21.7	108.8	3
21.7	110.9	9
21.7	113.1	1
21.7	113.5	1
21.7	114.1	2
21.8	-105.9	6
21.8	88.6	3
21.8	97.3	1
21.8	97.4	11
21.8	97.5	9
21.8	97.6	11
21.8	97.7	9
21.8	97.8	11
21.8	97.9	8
21.8	101.2	3
21.8	107.7	4
21.8	108.8	1
21.8	109.8	1
21.8	112.0	5
21.8	113.1	1
21.8	113.2	2
21.8	113.8	1
21.8	114.0	9
21.9	-155.7	28
21.9	-93.4	4
21.9	-80.0	1
21.9	-55.2	2
21.9	38.3	4
21.9	101.2	2
21.9	101.3	11
21.9	108.5	4
21.9	108.6	3
21.9	110.3	2
21.9	112.0	2
21.9	113.1	2
21.9	113.2	2
21.9	113.4	2
21.9	113.5	1
21.9	113.6	14
21.9	113.7	3
21.9	113.9	2
21.9	114.1	1
21.9	120.8	3
22.0	-110.0	1
22.0	-93.4	5
22.0	88.4	1
22.0	100.1	2
22.0	100.8	12
22.0	101.2	1
22.0	110.0	8
22.0	112.0	3
22.0	113.5	1
22.0	113.7	6
22.0	113.9	1
22.0	114.0	11
22.0	114.1	1
22.0	114.4	2
22.0	114.9	1
22.0	119.0	4
22.0	119.3	10
22.0	121.6	3
22.1	-100.9	1
22.1	100.5	10
22.1	100.7	5
22.1	113.3	3
22.1	113.6	1
22.1	113.7	2
22.1	113.8	9
22.1	113.9	1
22.1	114.0	1
22.1	114.2	3
22.1	119.2	6
22.1	119.3	76
22.2	-26.6	4
22.2	37.6	6
22.2	37.8	17
22.2	39.0	43
22.2	73.0	1
22.2	75.9	12
22.2	76.1	1
22.2	88.8	3
22.2	112.6	4
22.2	113.1	9
22.2	113.3	12
22.2	113.4	3
22.2	113.5	9
22.2	113.6	6
22.2	113.8	1
22.2	114.0	15
22.2	114.1	1470
22.2	114.2	463
22.2	114.3	229
22.2	114.4	229
22.2	114.5	215
22.2	114.6	226
22.2	114.7	222
22.2	114.8	232
22.2	114.9	214
22.2	115.0	112
22.2	119.3	11
22.2	119.6	1
22.2	120.9	4
22.3	-63.6	5
22.3	-35.9	10
22.3	37.8	5
22.3	37.9	6
22.3	39.1	39
22.3	72.6	5
22.3	73.1	2
22.3	88.2	5
22.3	109.8	1
22.3	112.2	1
22.3	112.6	12
22.3	113.3	5
